date,selection,category,catalog
2025-05-13,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Rennen zum Ball', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-05-16,"['Prellen ', 'Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-05-20,"['Sprungwurf hoch/weit', 'Parallelpassen', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-05-23,"['Zweierpassen übers ganze Feld', 'Sprungwurf duell', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-05-27,"['Abwehrtechnik/Beinarbeit ', 'Duell um die Welt', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-03,"['Abdrängen des Gegners ', 'Herausspielen des Balles', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-06,"['Täuschen/Durchbrechen (ohne/mit Ball)', 'Einpassen auf Bänkli', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-10,"['Kernwurf-Variationen mit 1-3 Schritten', 'Rennen zum Ball', 'Ball in Kreis ablegen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-13,"['Prellen ', 'Tschechenviereck', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-17,"['Sprungwurf hoch/weit', 'Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-20,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Sprungwurf duell', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-24,"['Duell um die Welt', 'Parallelpassen', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-06-27,"['Abwehrtechnik/Beinarbeit ', 'Herausspielen des Balles', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-07-01,"['Zweierpassen übers ganze Feld', 'Einpassen auf Bänkli', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-07-04,"['Kernwurf-Variationen mit 1-3 Schritten', 'Abdrängen des Gegners ', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-05,"['Sprungwurf hoch/weit', 'Einpassen auf Bänkli', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-08,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Zweierpassen übers ganze Feld', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-12,"['Sprungwurf hoch/weit', 'Einpassen auf Bänkli', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-15,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Zweierpassen übers ganze Feld', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-19,"['Prellen ', 'Täuschen/Durchbrechen (ohne/mit Ball)', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-22,"['Sprungwurf hoch/weit', 'Tschechenviereck', 'Ball in Kreis ablegen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-26,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Sprungwurf duell', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-08-29,"['Duell um die Welt', 'Parallelpassen', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-02,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Rennen zum Ball', 'Viereck passen - drei mal prellen für Punkt']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-05,"['Abwehrtechnik/Beinarbeit ', 'Einpassen auf Bänkli', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-09,"['Kernwurf-Variationen mit 1-3 Schritten', 'Herausspielen des Balles', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-12,"['Abdrängen des Gegners ', 'Zweierpassen übers ganze Feld', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-16,"['Prellen ', 'Täuschen/Durchbrechen (ohne/mit Ball)', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-19,"['Sprungwurf hoch/weit', 'Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-23,"['Duell um die Welt', 'Sprungwurf duell', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-09-26,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Tschechenviereck', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-10-14,"['Rennen zum Ball', 'Einpassen auf Bänkli', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-10-17,"['Herausspielen des Balles', 'Parallelpassen', 'Viereck passen - drei mal prellen für Punkt']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-10-21,"['Abwehrtechnik/Beinarbeit ', 'Zweierpassen übers ganze Feld', 'Ball in Kreis ablegen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-10-24,"['Prellen ', 'Abdrängen des Gegners ', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-10-28,"['Kernwurf-Variationen mit 1-3 Schritten', 'Sprungwurf hoch/weit', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-10-31,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Sprungwurf duell', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-04,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Duell um die Welt', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-07,"['Rennen zum Ball', 'Tschechenviereck', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-11,"['Herausspielen des Balles', 'Parallelpassen', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-14,"['Täuschen/Durchbrechen (ohne/mit Ball)', 'Zweierpassen übers ganze Feld', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-18,"['Prellen ', 'Einpassen auf Bänkli', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-21,"['Sprungwurf hoch/weit', 'Abdrängen des Gegners ', 'Ball in Kreis ablegen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-25,"['Abwehrtechnik/Beinarbeit ', 'Sprungwurf duell', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-11-28,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-02,"['Duell um die Welt', 'Rennen zum Ball', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-05,"['Kernwurf-Variationen mit 1-3 Schritten', 'Herausspielen des Balles', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-09,"['Täuschen/Durchbrechen (ohne/mit Ball)', 'Parallelpassen', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-12,"['Prellen ', 'Tschechenviereck', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-16,"['Sprungwurf hoch/weit', 'Zweierpassen übers ganze Feld', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-19,"['Abwehrtechnik/Beinarbeit ', 'Sprungwurf duell', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
2025-12-23,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U11/Catalogs_U11/Cat001.csv
